Age,Education,Marital Status,Parental Status,Children,Income,Total_Spending,Days_as_Customer,Recency,Wines,Fruits,Meat,Fish,Sweets,Gold,Web,Catalog,Store,Discount Purchases,Total Promo,NumWebVisitsMonth,cluster
35.0,2,1,0,0,67430.0,1364.0,5067.0,6.0,595.0,81.0,291.0,120.5,81.0,121.0,11,5,12,1,0,6,2
57.0,1,1,1,1,46891.0,183.0,4706.0,91.0,43.0,12.0,23.0,29.0,15.0,61.0,2,1,4,1,0,4,0
66.0,3,1,1,1,62058.0,450.0,4804.0,52.0,301.0,7.0,74.0,10.0,0.0,58.0,6,1,7,4,0,6,1
43.0,2,1,1,1,72063.0,758.0,4766.0,3.0,180.0,32.0,348.0,76.0,32.0,90.0,5,2,12,2,0,2,2
71.0,4,1,0,0,78939.0,1507.0,4604.0,57.0,794.0,81.0,243.0,120.5,0.0,126.5,8,5,6,1,0,3,2
57.0,2,0,1,2,42720.0,654.0,4836.0,9.0,392.0,5.0,91.0,28.0,26.0,112.0,7,3,7,8,0,8,1
50.0,2,1,1,2,33622.0,81.0,4847.0,22.0,39.0,1.0,22.0,3.0,4.0,12.0,2,0,4,3,0,7,0
65.0,4,1,1,1,6835.0,137.0,4973.0,76.0,107.0,2.0,12.0,2.0,2.0,12.0,0,0,1,0,0,20,0
69.0,2,1,1,2,41452.0,16.0,4885.0,86.0,13.0,0.0,3.0,0.0,0.0,0.0,1,0,2,1,0,7,0
57.0,4,0,1,1,40760.0,93.0,4708.0,64.0,70.0,0.0,17.0,0.0,0.0,6.0,2,1,3,2,0,6,0
64.0,4,1,0,0,74250.0,1158.0,4559.0,90.0,680.0,11.0,392.0,75.0,0.0,0.0,2,11,4,1,0,1,2
67.0,3,0,1,2,51124.0,43.0,4598.0,79.0,26.0,1.0,11.0,0.0,1.0,4.0,1,0,3,2,0,3,0
51.0,2,0,1,1,72258.0,1525.0,4695.0,28.0,522.0,0.0,522.0,120.5,81.0,126.5,6,9,5,2,0,2,2
48.0,4,0,0,0,71466.0,1230.0,4490.0,86.0,412.0,12.0,546.0,78.0,81.0,0.0,4,4,10,1,0,1,2
46.0,2,1,1,2,36283.0,29.0,4481.0,42.0,6.0,5.0,5.0,8.0,0.0,5.0,1,0,3,2,0,4,0
52.0,2,0,1,1,20587.0,25.0,4454.0,39.0,2.0,3.0,6.0,4.0,1.0,9.0,1,1,2,1,0,7,0
50.0,2,1,1,1,30467.0,24.0,4507.0,8.0,1.0,3.0,8.0,2.0,5.0,5.0,1,0,2,1,0,7,0
50.0,2,1,1,1,31590.0,38.0,4781.0,40.0,6.0,2.0,15.0,6.0,6.0,3.0,1,0,3,1,0,8,0
36.0,0,1,1,1,20425.0,57.0,5013.0,5.0,4.0,12.0,5.0,3.0,16.0,17.0,2,0,3,2,0,7,0
62.0,3,1,1,2,17144.0,47.0,4539.0,96.0,18.0,2.0,19.0,0.0,2.0,6.0,3,0,4,5,0,7,0
54.0,4,0,1,1,42564.0,813.0,4948.0,28.0,324.0,48.0,186.0,39.0,18.0,126.5,6,8,4,6,1,7,1
44.0,3,1,1,1,43783.0,629.0,4436.0,22.0,327.0,9.0,125.0,25.0,4.0,126.5,7,1,8,6,1,7,1
46.0,2,0,1,1,40780.0,377.0,5064.0,30.0,229.0,27.0,71.0,13.0,3.0,34.0,7,1,5,4,0,9,1
77.0,3,1,0,0,62847.0,1612.0,4935.0,45.0,521.0,81.0,556.0,80.0,76.0,61.0,3,6,4,1,0,2,2
65.0,4,1,0,0,82017.0,729.0,5004.0,58.0,184.0,23.0,446.0,30.0,23.0,23.0,5,4,7,1,3,2,2
72.0,2,0,0,0,16813.0,50.0,4750.0,49.0,4.0,8.0,11.0,12.0,2.0,13.0,2,0,3,1,1,7,0
44.0,2,1,1,2,51267.0,270.0,4648.0,37.0,183.0,2.0,64.0,7.0,2.0,12.0,3,3,5,4,0,4,0
61.0,2,0,1,1,46524.0,177.0,4855.0,70.0,31.0,19.0,35.0,26.0,14.0,52.0,1,1,5,2,0,3,0
60.0,3,0,0,0,45183.0,315.0,4930.0,33.0,219.0,3.0,60.0,12.0,9.0,12.0,4,1,7,1,1,7,1
68.0,4,1,1,1,70421.0,767.0,4406.0,98.0,479.0,28.0,136.0,75.0,14.0,35.0,10,3,7,3,0,6,1
57.0,1,0,1,1,60161.0,1071.0,5019.0,17.0,584.0,44.0,212.0,46.0,8.0,126.5,11,4,8,3,0,8,1
49.0,2,1,0,0,73926.0,1580.0,4889.0,54.0,627.0,81.0,556.0,120.5,81.0,15.0,6,5,12,1,0,3,2
54.0,2,1,1,1,19329.0,60.0,4602.0,39.0,24.0,1.0,16.0,12.0,2.0,5.0,4,0,3,3,0,8,0
52.0,3,1,1,1,61872.0,573.0,4603.0,81.0,330.0,5.0,159.0,36.0,27.0,16.0,4,4,9,4,0,4,1
66.0,2,0,1,2,46984.0,41.0,4865.0,71.0,19.0,1.0,10.0,2.0,1.0,8.0,1,0,3,1,0,5,0
71.0,2,1,1,2,34838.0,170.0,4931.0,62.0,28.0,23.0,29.0,29.0,14.0,47.0,2,1,4,3,0,6,1
78.0,4,0,0,0,82716.0,1167.0,4641.0,8.0,606.0,81.0,228.0,15.0,81.0,22.0,6,8,13,1,0,2,2
64.0,2,1,0,0,48192.0,1526.0,4854.0,76.0,1039.0,43.0,204.0,120.5,58.0,29.0,2,8,12,3,3,8,2
46.0,3,1,1,2,49681.0,458.0,4642.0,66.0,411.0,0.0,26.0,0.0,0.0,21.0,7,1,7,6,0,7,1
51.0,3,1,1,1,56850.0,63.0,4503.0,83.0,34.0,1.0,19.0,2.0,7.0,0.0,1,1,3,1,0,2,0
65.0,2,1,1,1,55267.0,405.0,4656.0,28.0,161.0,28.0,136.0,32.0,3.0,45.0,3,4,6,4,0,3,1
50.0,2,1,1,2,59666.0,1027.0,4869.0,87.0,623.0,53.0,178.0,23.0,17.0,126.5,3,2,8,7,1,8,1
50.0,2,0,1,1,72504.0,1478.0,4854.0,43.0,604.0,26.0,470.0,120.5,81.0,94.0,5,9,6,2,0,2,2
41.0,2,1,0,0,26872.0,72.0,4661.0,0.0,3.0,10.0,8.0,3.0,16.0,32.0,1,1,2,1,0,6,0
50.0,2,0,1,1,21359.0,48.0,4840.0,1.0,12.0,2.0,17.0,6.0,1.0,10.0,2,0,3,2,0,8,0
47.0,2,0,0,0,73170.0,726.0,4434.0,1.0,184.0,81.0,256.0,50.0,30.0,32.0,5,4,6,1,0,2,2
67.0,3,1,1,1,52750.0,860.0,4915.0,72.0,393.0,0.0,239.0,90.0,69.0,69.0,5,7,9,6,0,4,1
36.0,4,1,0,0,91820.0,1497.0,4623.0,72.0,410.0,73.0,556.0,76.0,81.0,30.0,5,5,12,0,0,1,2
52.0,4,1,1,1,65968.0,495.0,4453.0,12.0,376.0,9.0,83.0,19.0,4.0,4.0,5,4,7,2,0,3,1
46.0,2,1,1,2,30772.0,20.0,4514.0,89.0,7.0,2.0,4.0,2.0,1.0,4.0,1,0,2,1,0,6,0
68.0,2,0,0,0,22507.0,570.0,4987.0,67.0,68.0,0.0,226.0,51.0,81.0,68.0,10,2,4,3,0,9,1
50.0,2,1,1,1,65685.0,769.0,4497.0,54.0,642.0,14.0,49.0,0.0,7.0,57.0,9,2,9,1,0,5,1
44.0,1,1,1,1,25804.0,55.0,4706.0,34.0,8.0,7.0,9.0,13.0,6.0,12.0,2,0,3,2,0,8,0
42.0,4,0,0,0,76412.0,1808.0,4825.0,15.0,840.0,53.0,556.0,23.0,71.0,17.0,5,4,8,1,2,3,2
50.0,2,1,1,1,22063.0,55.0,4730.0,43.0,7.0,10.0,13.0,3.0,11.0,11.0,2,0,3,2,0,7,0
61.0,2,0,0,0,57091.0,577.0,4419.0,0.0,464.0,5.0,64.0,7.0,0.0,37.0,7,3,7,1,1,5,2
59.0,2,1,0,0,22419.0,162.0,4842.0,74.0,30.0,3.0,47.0,19.0,21.0,42.0,3,2,2,1,0,8,0
63.0,2,1,1,1,87771.0,1957.0,4808.0,61.0,1225.0,38.0,287.0,50.0,57.0,33.0,5,10,4,1,4,6,2
63.0,1,0,1,1,78353.0,1576.0,4844.0,51.0,752.0,81.0,476.0,39.0,81.0,34.0,10,2,11,1,0,8,1
68.0,2,1,1,3,93404.0,1616.0,4823.0,97.0,1225.0,15.0,287.0,20.0,0.0,15.0,3,4,7,3,2,5,1
60.0,2,0,1,3,37859.0,36.0,4938.0,75.0,22.0,1.0,8.0,2.0,1.0,2.0,1,0,3,2,0,8,0
64.0,4,0,1,1,80995.0,1482.0,4819.0,83.0,860.0,28.0,409.0,73.0,56.0,56.0,8,9,4,1,0,4,2
38.0,2,1,1,1,16529.0,22.0,4525.0,23.0,3.0,0.0,5.0,13.0,0.0,1.0,1,0,3,1,0,6,0
46.0,4,0,1,2,55412.0,63.0,4624.0,65.0,10.0,5.0,28.0,11.0,1.0,8.0,2,0,3,1,0,5,0
30.0,2,0,0,0,48789.0,680.0,5062.0,94.0,351.0,16.0,156.0,7.0,5.0,126.5,6,4,7,1,0,6,2
55.0,4,1,1,2,56575.0,542.0,4825.0,42.0,421.0,5.0,90.0,0.0,16.0,10.0,7,3,7,3,0,5,1
42.0,1,1,1,1,25130.0,50.0,4675.0,10.0,2.0,5.0,7.0,0.0,18.0,18.0,2,0,3,2,0,7,0
55.0,2,1,1,2,35441.0,39.0,4905.0,94.0,25.0,1.0,9.0,2.0,1.0,1.0,1,0,3,2,0,8,0
66.0,2,1,1,1,71391.0,1043.0,4862.0,50.0,336.0,81.0,274.0,46.0,81.0,126.5,6,5,12,5,0,3,1
50.0,3,0,1,1,49494.0,385.0,4835.0,46.0,191.0,9.0,97.0,0.0,6.0,82.0,6,1,5,2,0,7,1
42.0,2,0,0,0,81702.0,1633.0,5049.0,98.0,563.0,50.0,556.0,28.0,31.0,126.5,7,7,12,1,0,3,2
42.0,1,0,1,1,45889.0,46.0,4767.0,42.0,31.0,0.0,6.0,0.0,1.0,8.0,1,0,3,1,0,6,0
45.0,2,0,1,1,56628.0,761.0,4505.0,30.0,479.0,5.0,82.0,7.0,17.0,126.5,7,6,5,2,1,5,1
72.0,2,1,1,2,34026.0,76.0,4733.0,11.0,18.0,6.0,15.0,12.0,8.0,17.0,2,1,3,3,0,5,0
48.0,2,1,1,1,40049.0,290.0,4982.0,61.0,91.0,65.0,52.0,10.0,44.0,28.0,3,2,6,3,0,5,1
34.0,2,0,1,1,34176.0,89.0,4453.0,12.0,5.0,7.0,24.0,19.0,14.0,20.0,3,0,4,4,0,6,0
41.0,2,1,1,1,19419.0,70.0,5001.0,76.0,2.0,14.0,28.0,16.0,3.0,7.0,4,0,3,4,0,9,0
62.0,1,1,0,0,82504.0,1066.0,4742.0,2.0,362.0,50.0,431.0,120.5,35.0,54.0,3,6,7,1,0,1,2
52.0,2,1,0,0,81205.0,2009.0,4572.0,43.0,724.0,74.0,556.0,97.0,55.0,126.5,5,6,7,1,3,2,2
31.0,1,0,0,0,61618.0,1345.0,5043.0,27.0,605.0,81.0,399.0,0.0,45.0,126.5,3,6,8,2,0,3,2
66.0,3,0,1,1,55284.0,764.0,4957.0,60.0,547.0,7.0,140.0,0.0,7.0,63.0,7,5,8,3,0,5,1
59.0,2,0,1,1,49980.0,195.0,4654.0,79.0,104.0,1.0,54.0,13.0,9.0,14.0,3,1,5,2,0,5,0
42.0,2,1,1,2,15072.0,53.0,4820.0,96.0,8.0,2.0,15.0,0.0,10.0,18.0,3,1,3,4,0,5,0
48.0,2,0,1,1,49166.0,368.0,4786.0,17.0,224.0,2.0,25.0,7.0,0.0,110.0,5,3,3,2,0,6,1
68.0,4,1,1,1,65324.0,544.0,4574.0,0.0,384.0,0.0,102.0,21.0,32.0,5.0,6,2,9,3,0,4,1
65.0,1,1,0,0,82347.0,1853.0,5005.0,38.0,556.0,54.0,556.0,120.5,81.0,63.0,7,7,10,1,2,3,2
56.0,4,1,1,2,30843.0,35.0,4439.0,43.0,24.0,0.0,2.0,0.0,0.0,9.0,1,1,2,2,1,5,0
48.0,4,1,1,1,46374.0,446.0,4509.0,1.0,408.0,0.0,21.0,0.0,0.0,17.0,7,1,7,3,2,8,1
43.0,2,0,1,1,60474.0,1180.0,4859.0,25.0,265.0,81.0,303.0,120.5,9.0,126.5,10,2,12,7,0,7,1
49.0,3,1,1,1,38576.0,41.0,4522.0,2.0,34.0,0.0,7.0,0.0,0.0,0.0,1,0,3,1,0,7,0
37.0,2,1,1,2,55357.0,727.0,4900.0,66.0,374.0,64.0,116.0,84.0,25.0,64.0,6,2,11,3,0,5,1
56.0,2,1,1,2,37758.0,40.0,5038.0,49.0,27.0,2.0,10.0,0.0,0.0,1.0,1,0,3,2,0,8,0
33.0,1,1,0,0,85710.0,1062.0,4825.0,5.0,600.0,20.0,350.0,29.0,30.0,33.0,6,9,10,1,1,2,2
53.0,2,1,1,1,23228.0,40.0,4559.0,71.0,13.0,2.0,18.0,6.0,1.0,0.0,2,0,3,2,0,8,0
53.0,3,1,1,2,44602.0,292.0,4539.0,35.0,167.0,2.0,89.0,0.0,0.0,34.0,6,1,4,6,0,8,1
35.0,2,1,0,0,7500.0,15.0,4941.0,94.0,0.0,2.0,3.0,4.0,1.0,5.0,0,0,3,1,0,6,0
33.0,1,1,1,1,38683.0,341.0,5038.0,80.0,46.0,35.0,69.0,84.0,41.0,66.0,4,1,6,6,0,7,1
47.0,1,0,1,1,49514.0,369.0,4599.0,61.0,88.0,39.0,78.0,58.0,13.0,93.0,6,1,4,2,0,7,1
49.0,4,1,1,1,57906.0,401.0,4788.0,29.0,243.0,11.0,119.0,10.0,3.0,15.0,4,2,8,3,0,4,1
56.0,3,0,1,1,43456.0,393.0,4865.0,0.0,275.0,11.0,68.0,25.0,7.0,7.0,5,1,8,3,0,5,1
36.0,3,0,1,2,19485.0,10.0,4683.0,80.0,6.0,0.0,4.0,0.0,0.0,0.0,1,0,2,1,0,7,0
44.0,2,1,1,1,53172.0,486.0,4824.0,54.0,121.0,62.0,90.0,68.0,20.0,125.0,2,3,8,3,0,3,1
43.0,2,1,1,1,30545.0,69.0,5025.0,71.0,4.0,12.0,15.0,19.0,7.0,12.0,2,0,3,2,0,7,0
39.0,4,1,0,0,70123.0,1727.0,4679.0,27.0,1225.0,0.0,396.0,23.0,0.0,0.0,5,7,4,1,2,3,2
63.0,2,0,1,1,62450.0,995.0,4579.0,61.0,515.0,47.0,267.0,62.0,66.0,38.0,5,5,4,2,1,3,2
46.0,2,1,1,1,21675.0,45.0,4423.0,55.0,4.0,0.0,16.0,17.0,4.0,4.0,4,0,3,3,0,7,0
41.0,1,0,1,2,42395.0,182.0,4491.0,35.0,48.0,13.0,57.0,24.0,15.0,25.0,3,1,4,4,0,7,0
44.0,3,1,1,1,61346.0,989.0,4671.0,34.0,562.0,58.0,168.0,43.0,16.0,126.5,5,7,10,1,0,3,2
69.0,2,1,0,0,80812.0,1677.0,4690.0,95.0,769.0,22.0,500.0,120.5,81.0,33.0,4,8,5,1,3,2,2
51.0,3,0,1,2,42835.0,595.0,4769.0,64.0,379.0,4.0,93.0,12.0,9.0,98.0,6,6,4,7,0,6,1
39.0,2,1,1,1,39922.0,156.0,4905.0,30.0,29.0,12.0,59.0,19.0,1.0,36.0,3,0,4,2,0,8,0
66.0,3,0,0,0,86424.0,1226.0,4490.0,12.0,387.0,68.0,556.0,89.0,45.0,68.0,6,9,12,1,0,1,2
44.0,1,1,1,1,17117.0,128.0,4933.0,96.0,12.0,23.0,38.0,30.0,18.0,7.0,3,1,3,4,0,9,0
50.0,2,0,1,1,24762.0,86.0,4544.0,16.0,6.0,10.0,12.0,3.0,15.0,40.0,3,1,2,3,1,8,0
47.0,2,1,1,1,35797.0,68.0,5026.0,16.0,27.0,1.0,14.0,4.0,1.0,21.0,2,0,3,2,0,8,0
47.0,2,0,1,2,36627.0,16.0,4746.0,78.0,9.0,1.0,5.0,0.0,0.0,1.0,0,0,3,1,0,5,0
41.0,1,1,1,2,51111.0,55.0,4415.0,83.0,22.0,0.0,19.0,6.0,5.0,3.0,2,0,3,2,0,6,0
50.0,4,0,0,0,86857.0,2114.0,5060.0,96.0,899.0,81.0,556.0,120.5,81.0,40.0,5,6,10,1,0,2,2
52.0,4,1,0,0,82072.0,2018.0,4767.0,67.0,889.0,55.0,556.0,120.5,81.0,126.5,3,2,13,1,0,1,2
69.0,4,0,1,3,46231.0,263.0,4985.0,87.0,189.0,2.0,55.0,0.0,5.0,12.0,6,1,4,4,0,9,1
63.0,2,1,1,2,42243.0,55.0,4605.0,34.0,48.0,0.0,2.0,0.0,0.0,5.0,2,0,3,2,0,7,0
60.0,2,1,1,2,51195.0,564.0,4859.0,46.0,230.0,14.0,156.0,82.0,24.0,58.0,9,2,5,8,0,8,1
44.0,3,0,0,0,68092.0,1281.0,4600.0,7.0,852.0,60.0,207.0,78.0,36.0,48.0,2,6,10,2,0,5,2
49.0,2,1,1,1,31814.0,83.0,4910.0,73.0,35.0,3.0,20.0,4.0,1.0,20.0,2,0,3,2,1,9,0
57.0,3,0,1,2,51390.0,353.0,5064.0,54.0,205.0,20.0,47.0,23.0,2.0,56.0,5,2,5,6,0,5,1
39.0,2,1,0,0,76630.0,1003.0,4571.0,93.0,255.0,31.0,446.0,40.0,56.0,126.5,3,10,11,1,0,1,2
31.0,0,0,1,1,26868.0,14.0,4465.0,52.0,0.0,0.0,1.0,8.0,3.0,2.0,1,0,2,1,0,7,0
79.0,4,0,0,0,48948.0,902.0,4918.0,53.0,437.0,8.0,206.0,120.5,49.0,42.0,7,10,5,2,1,6,2
50.0,4,0,1,1,55260.0,1139.0,4969.0,81.0,825.0,8.0,53.0,11.0,0.0,126.5,8,10,5,2,0,6,1
66.0,2,1,1,1,64090.0,797.0,4731.0,8.0,316.0,58.0,161.0,76.0,51.0,126.5,6,9,4,1,0,5,2
64.0,2,0,1,1,78331.0,1638.0,4562.0,97.0,756.0,81.0,354.0,120.5,81.0,61.0,10,6,7,2,0,4,2
48.0,4,1,1,1,37087.0,401.0,4727.0,50.0,194.0,55.0,134.0,15.0,0.0,3.0,4,2,8,3,0,6,1
36.0,2,0,1,1,21846.0,84.0,4655.0,38.0,7.0,17.0,18.0,6.0,10.0,26.0,4,0,3,4,0,8,0
64.0,2,1,0,0,81320.0,928.0,4913.0,61.0,183.0,33.0,493.0,59.0,81.0,57.0,4,3,10,1,0,2,2
52.0,2,0,1,1,54137.0,203.0,4722.0,46.0,171.0,0.0,11.0,0.0,1.0,20.0,4,1,4,2,0,6,0
55.0,2,1,0,0,66825.0,858.0,4755.0,73.0,243.0,81.0,405.0,29.0,40.0,40.0,4,5,6,1,0,2,2
49.0,2,1,0,0,57100.0,409.0,4612.0,19.0,181.0,21.0,69.0,39.0,3.0,96.0,3,3,6,1,0,3,2
53.0,2,1,1,3,58917.0,282.0,4867.0,10.0,151.0,7.0,89.0,0.0,7.0,28.0,4,1,6,5,0,5,1
45.0,2,0,0,0,85072.0,1423.0,4486.0,94.0,494.0,81.0,391.0,120.5,11.0,126.5,3,4,10,1,0,0,2
61.0,2,0,0,0,86429.0,1449.0,4625.0,10.0,464.0,28.0,556.0,29.0,18.0,37.0,7,4,7,0,1,2,2
51.0,2,0,1,1,45684.0,28.0,4614.0,37.0,5.0,1.0,5.0,10.0,0.0,7.0,1,0,2,1,0,7,0
48.0,2,1,1,1,47889.0,67.0,4581.0,94.0,29.0,0.0,29.0,0.0,5.0,4.0,2,0,3,1,0,5,0
36.0,4,1,0,0,45921.0,199.0,4516.0,23.0,102.0,9.0,49.0,24.0,3.0,12.0,2,1,6,1,0,4,0
56.0,4,0,0,0,78420.0,1453.0,4770.0,75.0,604.0,28.0,556.0,91.0,28.0,28.0,3,10,8,1,0,1,2
30.0,2,1,0,0,75114.0,1253.0,4639.0,40.0,571.0,12.0,523.0,63.0,60.0,24.0,3,10,5,1,0,2,2
59.0,4,0,1,1,52278.0,1198.0,4925.0,24.0,953.0,0.0,71.0,0.0,0.0,126.5,10,5,10,6,0,8,1
50.0,3,1,1,1,35641.0,178.0,4755.0,11.0,63.0,3.0,67.0,8.0,9.0,28.0,3,1,4,2,0,7,0
28.0,2,0,0,0,95529.0,1990.0,4978.0,29.0,770.0,29.0,556.0,120.5,27.0,24.0,7,3,7,1,1,3,2
68.0,2,1,0,0,62820.0,976.0,4819.0,51.0,398.0,61.0,265.0,120.5,61.0,53.0,3,4,6,1,0,1,2
62.0,3,1,0,0,73113.0,1001.0,4590.0,86.0,741.0,19.0,154.0,50.0,9.0,28.0,3,4,7,1,0,2,2
40.0,4,1,0,0,84169.0,1919.0,4731.0,9.0,1225.0,19.0,403.0,0.0,19.0,0.0,7,6,6,1,2,3,2
68.0,1,0,1,1,42607.0,350.0,4629.0,30.0,156.0,29.0,56.0,30.0,32.0,47.0,3,2,7,2,0,3,1
68.0,4,0,0,0,74637.0,1650.0,4812.0,73.0,960.0,64.0,464.0,120.5,0.0,16.0,6,9,9,1,1,3,2
67.0,4,1,1,2,46015.0,46.0,4482.0,25.0,38.0,0.0,2.0,0.0,0.0,6.0,1,0,3,1,2,7,0
29.0,2,0,0,0,72354.0,1228.0,4843.0,67.0,315.0,26.0,473.0,120.5,12.0,126.5,2,10,6,1,0,1,2
53.0,3,0,1,1,39858.0,95.0,4926.0,67.0,15.0,20.0,25.0,2.0,7.0,26.0,2,0,4,1,0,6,0
74.0,4,1,1,2,34469.0,62.0,4461.0,58.0,19.0,6.0,20.0,0.0,5.0,12.0,1,1,4,3,0,4,0
36.0,2,1,1,1,83033.0,1761.0,4447.0,82.0,812.0,81.0,431.0,120.5,81.0,33.0,11,4,10,1,1,5,2
43.0,3,1,0,0,24401.0,467.0,5072.0,98.0,73.0,28.0,217.0,10.0,24.0,115.0,6,1,6,3,0,8,1
44.0,2,1,0,0,77583.0,1149.0,4544.0,93.0,372.0,23.0,384.0,120.5,12.0,108.0,4,5,9,1,1,2,2
40.0,1,0,0,0,74116.0,2052.0,4586.0,53.0,871.0,81.0,556.0,120.5,55.0,126.5,4,4,10,1,1,2,2
29.0,2,0,0,0,74293.0,1127.0,4461.0,66.0,375.0,81.0,335.0,93.0,81.0,81.0,5,4,6,1,0,2,2
46.0,4,1,1,1,68397.0,1416.0,4629.0,6.0,760.0,80.0,466.0,17.0,13.0,80.0,6,9,5,1,0,3,2
48.0,4,1,0,0,79632.0,1113.0,4487.0,42.0,471.0,0.0,510.0,99.0,21.0,12.0,6,4,9,1,0,2,2
33.0,2,0,1,1,46107.0,125.0,4544.0,78.0,31.0,9.0,27.0,16.0,9.0,33.0,1,1,4,1,0,3,0
71.0,4,0,1,1,64950.0,966.0,5091.0,29.0,819.0,0.0,72.0,12.0,0.0,63.0,11,2,10,2,1,7,1
33.0,0,1,1,1,25443.0,32.0,4959.0,82.0,1.0,4.0,3.0,8.0,9.0,7.0,1,0,3,1,0,8,0
70.0,2,0,0,0,75127.0,833.0,4443.0,92.0,203.0,35.0,305.0,46.0,17.0,126.5,2,11,5,1,0,1,2
51.0,4,1,1,1,32892.0,46.0,4440.0,78.0,26.0,0.0,15.0,2.0,1.0,2.0,3,0,3,2,0,8,0
51.0,2,1,0,0,71796.0,960.0,4653.0,54.0,354.0,21.0,311.0,120.5,75.0,32.0,9,3,4,1,0,4,2
52.0,4,1,1,1,67536.0,1829.0,4808.0,45.0,1225.0,0.0,447.0,23.0,71.0,35.0,11,5,11,3,1,8,1
51.0,2,0,1,1,55239.0,779.0,4755.0,59.0,371.0,17.0,238.0,23.0,24.0,106.0,7,5,11,3,0,5,1
47.0,4,0,1,1,60554.0,811.0,4729.0,8.0,588.0,7.0,76.0,110.0,15.0,15.0,8,4,9,2,0,6,1
70.0,1,0,1,2,64831.0,1120.0,4789.0,51.0,480.0,81.0,249.0,75.0,81.0,126.5,6,3,5,8,0,6,1
60.0,4,1,1,1,56067.0,725.0,4749.0,51.0,517.0,12.0,54.0,16.0,6.0,120.0,7,4,7,2,0,5,1
39.0,2,0,0,0,82025.0,1187.0,4802.0,76.0,267.0,81.0,556.0,48.0,70.0,98.0,3,2,6,1,1,1,2
69.0,2,1,0,0,94384.0,2302.0,4887.0,62.0,1111.0,24.0,556.0,120.5,45.0,126.5,5,8,5,0,3,2,2
36.0,0,0,0,0,14906.0,66.0,4959.0,86.0,7.0,7.0,14.0,7.0,16.0,15.0,2,1,3,3,0,7,0
35.0,4,1,0,0,51563.0,1250.0,5041.0,60.0,1166.0,0.0,48.0,0.0,0.0,36.0,4,4,10,1,2,8,1
40.0,1,1,1,1,57937.0,683.0,4538.0,56.0,261.0,42.0,144.0,55.0,48.0,126.5,4,4,9,3,0,3,2
43.0,2,0,1,2,68274.0,305.0,4677.0,83.0,135.0,25.0,51.0,23.0,25.0,46.0,4,2,5,2,0,3,1
45.0,2,1,1,1,39771.0,50.0,4610.0,92.0,6.0,2.0,18.0,2.0,8.0,14.0,2,0,3,1,0,4,0
47.0,1,0,1,1,67893.0,995.0,5041.0,31.0,711.0,28.0,142.0,49.0,18.0,47.0,3,2,9,2,0,8,1
43.0,4,1,1,1,27922.0,41.0,4455.0,80.0,11.0,0.0,13.0,2.0,4.0,11.0,2,0,3,1,0,4,0
46.0,4,1,1,2,52190.0,77.0,4457.0,39.0,42.0,0.0,17.0,0.0,0.0,18.0,2,1,3,3,1,5,0
49.0,3,0,1,2,44051.0,171.0,4921.0,20.0,79.0,7.0,58.0,6.0,3.0,18.0,3,1,4,4,0,6,0
51.0,4,0,1,2,42767.0,131.0,4819.0,53.0,20.0,6.0,43.0,19.0,5.0,38.0,3,1,2,1,0,8,0
46.0,3,1,1,2,46106.0,54.0,4454.0,84.0,30.0,0.0,8.0,2.0,0.0,14.0,1,1,2,1,0,6,0
46.0,4,1,1,2,16927.0,53.0,4909.0,50.0,20.0,2.0,23.0,3.0,1.0,4.0,3,0,4,5,0,8,0
57.0,2,1,1,1,59754.0,475.0,4980.0,96.0,115.0,27.0,44.0,4.0,81.0,126.5,5,2,6,3,0,5,1
70.0,2,0,1,1,53700.0,694.0,5086.0,94.0,263.0,5.0,233.0,69.0,41.0,83.0,5,5,8,4,0,5,1
49.0,2,1,1,2,59041.0,96.0,4458.0,25.0,69.0,2.0,15.0,2.0,2.0,6.0,2,0,4,2,0,5,0
65.0,4,0,1,1,54237.0,361.0,4833.0,48.0,267.0,3.0,30.0,4.0,0.0,57.0,5,2,5,4,0,6,1
55.0,2,0,1,1,70647.0,1079.0,5051.0,65.0,561.0,81.0,171.0,25.0,81.0,114.0,4,7,13,2,0,2,2
60.0,4,0,1,1,52597.0,578.0,4458.0,69.0,492.0,0.0,37.0,7.0,0.0,42.0,6,3,8,3,0,5,1
53.0,3,1,1,1,41021.0,64.0,4951.0,12.0,14.0,7.0,9.0,6.0,16.0,12.0,2,0,3,2,0,6,0
47.0,4,1,1,1,40233.0,149.0,4663.0,84.0,80.0,4.0,46.0,0.0,17.0,2.0,2,1,5,5,0,6,0
42.0,2,1,1,2,50183.0,231.0,4409.0,47.0,97.0,12.0,84.0,13.0,10.0,15.0,3,1,6,7,0,5,1
63.0,2,1,1,1,54753.0,728.0,4695.0,87.0,197.0,81.0,227.0,7.0,59.0,126.5,5,2,11,3,0,4,1
49.0,2,1,0,0,92955.0,1778.0,4719.0,35.0,693.0,21.0,556.0,31.0,24.0,84.0,6,7,9,1,2,2,2
49.0,2,1,1,1,33471.0,93.0,5030.0,47.0,43.0,2.0,27.0,0.0,9.0,12.0,3,0,4,3,0,7,0
48.0,4,1,1,1,34596.0,23.0,4847.0,48.0,14.0,0.0,2.0,0.0,0.0,7.0,1,0,2,1,0,8,0
42.0,2,1,1,1,44010.0,662.0,5029.0,46.0,186.0,36.0,234.0,86.0,72.0,48.0,10,2,6,6,0,9,1
